"date" "polarity" "state" "text"
"696" 2019-03-12 0 "CA" "...are you watching? thebachelorabctv 💋
#thebachelor #coltonunderwood #thebachelorfinale #bachelor23 #bachelorabc… https://t.co/XPQmW7MLh7"
"697" 2019-03-12 0 "AL" "@ElyseDehlbom @TayshiaAdams @hannahg11 hey  Twitter me back"
"698" 2019-03-12 -0.377777777777778 "FL" "@BacheloretteABC Did @hannahg11 turn it down ???
So disappointing 🤐🤐🤐🤐"
"699" 2019-03-12 0 "FL" "@daniellemmaltby @hannahg11 I agree @hannahg11 for Bachlorette 🌹🌹🌹🌹"
"700" 2019-03-12 0.425 "CA" "Hannah Godwin is a precious sweet baby angel"
"701" 2019-03-12 -0.4 "NY" "@ToryBanknell Worse than Juan Pablo?...#thebachelorabc"
"702" 2019-03-12 0 "WV" "i just wanna look like @hannahg11"
"703" 2019-03-12 0.168181818181818 "TX" "I really like Colton’s new hair, I have a thing for boy band looks 😍😍😍 @TheBachelorTV #thebachelor #newhairdontcare #colton"
"704" 2019-03-12 0.35 "FL" "🌹New #bachelor finale part 1 recap is ready....see full vid at👉🏼https://t.co/qp6bdFToEE  #sodone #bachelorabc… https://t.co/C2inHlQaiz"
"705" 2019-03-12 0 "FL" "So now that @TayshiaAdams is single...😍"
"706" 2019-03-12 0 "TX" "@demi_burnett is goals. #teamdemi #thebachelor @thebachelorabc"
"707" 2019-03-12 -0.7 "CO" "Me listening to Colton put out a bunch of bad thoughts/words about himself out in the universe 
#thebachelor https://t.co/pNH27T2ktp"
"708" 2019-03-12 0.25 "GA" "Is anyone else still getting over #thebachelor from last night?!? Ugh...so many emotions and we still have an addit… https://t.co/0qH1yMo8hc"
"709" 2019-03-12 0.3 "FL" "This Colton Underwood Sighting Supposedly Spoils After The Final Rose https://t.co/SN70Vs7mZm @colton @CassieRandolph  🤗🤗"
"710" 2019-03-12 0.6 "OK" "@TayshiaAdams You was my fav from the start ! You deserve so much more. Good luck to you."
"711" 2019-03-12 0 "IL" "@daniellemmaltby @hannahg11 Yes! #TeamHannahG"
"712" 2019-03-12 0 "IA" "@larkj22 I feel like if we had a fence you would jump the fence and not come back 😆😆 #thebachelor #colton"
"713" 2019-03-12 0 "CA" "I just want @hannahg11 as the bachelorette 😭"
"714" 2019-03-12 0.125 "TX" "That’s why @demi_burnett wore a yellow dress the first night of #TheBachelor 

Power moves since she stepped out of… https://t.co/2Q92wn116P"
"715" 2019-03-12 0 "TX" "@demi_burnett 😍😍😍😍"
"716" 2019-03-12 0.166666666666667 "OR" "If @hannahg11 isn’t the next bachelorette, I’ll be so sad she’s the best"
"717" 2019-03-12 0 "TX" "Must be a sign @CassieRandolph @colton 👇🏻👇🏻👇🏻👇🏻👇🏻 #butterflies #TheBachelorFinale"
"718" 2019-03-12 0 "TX" "@MonicatheMedium Butterflies and #TheBachelorFinale? Must be a sign @CassieRandolph @colton https://t.co/SCUdBAKDx2"
"719" 2019-03-12 1 "SC" "#BachelorFinale Here’s wishing the best to @colton @CassieRandolph &amp; @ABCBachelorThe whatever happens in the end .… https://t.co/hAswSVGuYz"
"720" 2019-03-12 0 "TX" "@__Shanay @demi_burnett @demi_burnett 👀👀"
"721" 2019-03-12 0 "CA" "@sam57445874 @CassieRandolph https://t.co/9PCn9tYkkp"
"722" 2019-03-12 0 "MD" "Tonight we say goodbye to Colton as #thebachelor"
"723" 2019-03-12 0.0681818181818182 "NJ" "Ready to live a tweet the shit out of this live finale👩🏼‍💻😂 #TheBachelorFinale #thebachelor"
"724" 2019-03-12 0 "IN" "Yes or No?? Is Cassie going to end up being into Colton? @BachelorABC @colton @chrisbharrison @CassieRandolph 
12 m… https://t.co/o0iM5Ca3JU"
"725" 2019-03-12 0 "MD" "if Cassie doesn’t slam dunk Colton INTO THE TRASH tonight #thebachelor"
"726" 2019-03-12 0 "NY" "Bring out America’s virgin #thebachelor &amp; let’s get to another @TemptationTV 🔥🔥🔥 #TemptationIsland"
"727" 2019-03-12 0 "MD" "Part two of #thebachelor is on!!!"
"728" 2019-03-12 0 "TN" "here we goooooo #thebachelor #TheBachelorFinale"
"729" 2019-03-13 0 "TX" "@demi_burnett Ima need you to beat my face for my maternity pictures 😫🤑"
"730" 2019-03-13 0 "CA" "@JD_Arney @BachelorABC @colton @CassieRandolph Tayshia seemed like the only level headed woman there. She has it al… https://t.co/a9EnTRqReT"
"731" 2019-03-13 -0.6 "IL" "@paulafaris @BachelorABC @CassieRandolph Paula--I thought you were beyond this nonsense. Disappointing."
"732" 2019-03-13 0.95367431640625 "TX" "@honeybea1210 @TheView @jayleno @colton @CassieRandolph Hahaha!!!! Agree!!! 👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾"
"733" 2019-03-13 -0.4 "CA" "@BrendaS98842002 @BachelorABC @colton @CassieRandolph I agree. It has changed the game though. It’s. IsThe Dating G… https://t.co/BViso9mdkc"
"734" 2019-03-13 0 "SC" "@demi_burnett @CassieRandolph https://t.co/Ykukf2V3dS"
"735" 2019-03-13 0 "CO" "i want to be on #thebachelor but instead of being a contestant i just wanna give a hug to whoever is crying☹️@BachelorABC @nicolelovar"
"736" 2019-03-13 -0.4 "TX" "@honeybea1210 @TheView @jayleno @colton @CassieRandolph Really tired of her comments on her privilege. There are ma… https://t.co/LyEvo0vyvd"
"737" 2019-03-13 0.1875 "GA" "What a way to cap off the #mostdramaticseasonever of #thebachelor 🌹 Are y’all excited for next season with itsalaba… https://t.co/gUonNTG8eR"
"738" 2019-03-13 1 "CA" "@CassieRandolph @colton I'm so very happy for you.  God bless you both!"
"739" 2019-03-13 0.35 "FL" "Me and Maisie predicted @CassieRandolph winning the whole thing on night one. Just sayin @BachelorABC @colton https://t.co/mJyLV7bQ4K"
"740" 2019-03-13 0.383333333333333 "AL" "“Proud of @cassierandolph for staying true to herself throughout the entire season of @bachelorabc! Here’s to happi… https://t.co/bFD3DHuiUN"
"741" 2019-03-13 0 "MI" "I have 0 self confidence bc Cassie Randolph exists"
"742" 2019-03-13 0 "OH" "@colton @CassieRandolph @conniemcorr"
"743" 2019-03-13 0.4 "IL" "@colton @CassieRandolph While I don't care for the emotional weckage this type a show leaves, I am so happy for you… https://t.co/uxtPFmGc0G"
"744" 2019-03-13 0 "FL" "@CassieRandolph ‘s style 👌🏼👏🏼🙌🏼"
"745" 2019-03-13 0.6 "OH" "@colton @CassieRandolph I picked her from Day one ... Extremely happy for you both ... Enjoy"
"746" 2019-03-13 0.7 "CA" "@colton @CassieRandolph Your happiness shines in every picture."
"747" 2019-03-13 0 "MN" "#gold #thebachelor"
"748" 2019-03-13 0.375 "CA" "I love @CassieRandolph &amp; @colton together so much! 😍"
"749" 2019-03-13 0.1 "VA" "You could literally see the life come back into @colton’s eyes when @CassieRandolph kisses him and says she wants t… https://t.co/oiY78Wk0d0"
"750" 2019-03-13 -0.25 "NJ" "@BachelorABC @colton @CassieRandolph Yes, me too! Sorry I won’t be watching next season."
"751" 2019-03-13 0.516666666666667 "NJ" "I whole heartedly believe @CassieRandolph is the most beautiful girl who was on this season @colton @BachelorABC"
"752" 2019-03-13 0 "LA" "@chuffy10 @colton @CassieRandolph I was kinda hoping tayshia was gonna be the bachelorette."
"753" 2019-03-13 0.4 "NY" "Hey @CassieRandolph &amp; @colton I will also be watching Frozen on Broadway tomorrow on a date too. Huge fan &amp; would l… https://t.co/B7A27KyAhE"
"754" 2019-03-13 0 "MT" "@PeteReweetsDogs @HayBailes97 @demi_burnett @demi_burnett for bachelorette"
"755" 2019-03-13 0 "IL" "I think @colton and @CassieRandolph broke it!! 😂😂"
"756" 2019-03-13 0 "GA" "@demi_burnett Same"
"757" 2019-03-13 0 "CO" "@maddycade @PeteReweetsDogs @demi_burnett She’s a hoot too"
"758" 2019-03-13 0.25 "PA" "@BachelorABC @colton @CassieRandolph So happy for the 2 of you. Keep going as slow as you need to don't let anyone… https://t.co/dPRJGNYJ2x"
"759" 2019-03-13 0 "DC" "@demi_burnett Ummmm watch party?!"
"760" 2019-03-13 0 "NY" "@Aliciaprideand @BachelorABC @colton @CassieRandolph She should have been bachelorette if Hannah wasn’t"
"761" 2019-03-13 0 "NC" "@kristisunshine3 @hannahg11@colton @chrisbharrison @BachelorABC Hannah G rules🤘Colton u need to kick Cassie to the… https://t.co/jgGLw3ycqN"
"762" 2019-03-13 0.2 "NJ" "@colton @CassieRandolph Trying to prove to America it’s “real”"
"763" 2019-03-13 0 "NC" "@kristisunshine3 @chrisbharrison @hannahg11
@colton @BachelorABC I totally agree! Cassie knew the rules be4 going o… https://t.co/TuGMXFjOzM"
"764" 2019-03-13 0 "NC" "@kristisunshine3 @hannahg11
@chrisbharrison @colton @BachelorABC Go get Hannah G like Arie did Lauren be4 it’s 2 la… https://t.co/dX8kZlWcYO"
"765" 2019-03-13 0 "NY" "@BritandCo @hannahg11 Yep,  chilvry still out there"
"766" 2019-03-13 -0.155555555555556 "NC" "@hannahg11 @kristisunshine3 @colton @chrisbharrison @BachelorABC  Colton how could you ever turn down HannahG? I qu… https://t.co/L9KSc7sPSc"
"767" 2019-03-13 0.325 "ND" "Am I the only one who thinks Hannah B is a great choice for #thebachelorette?? She’s hilarious and different than w… https://t.co/2h8MN4dM9F"
"768" 2019-03-13 0.7 "FL" "@hellokatiemo You’re gorgeous the end ❤️"
"769" 2019-03-13 0.48828125 "TX" "My husband and I’s first date after getting engaged was to nyc broadway Aladdin!!!  @colton @CassieRandolph… https://t.co/6iV8ePKFBW"
"770" 2019-03-13 0.5 "FL" "I am literally in love with @CassieRandolph and @colton relationship 😁🥰"
"771" 2019-03-13 0 "RI" "@mamisammie17 @CassieRandolph @BachelorABC @colton Aw×wwwwwwwww"
"772" 2019-03-13 0 "PA" "@whatasheila @nysongbird @BachelorABC @colton @CassieRandolph And when he was asked if he would hop the fence for h… https://t.co/HyDuJm6rUq"
"773" 2019-03-13 0.2 "PA" "@LindaC566 @Deaconalientoy @BachelorABC @colton @CassieRandolph Agreed. She was so reserved and guarded earlier in… https://t.co/9A4aE2Wpft"
"774" 2019-03-13 0 "NC" "@kristisunshine3 @hannahg11
@chrisbharrison @colton @BachelorABC Cassie is still putting Colton off. She feels pres… https://t.co/djcuHwnsKi"
"775" 2019-03-13 0 "CA" "@CassieRandolph please tell us what brand your leopard mules are!!!!!🙏🙏🙏"
"776" 2019-03-13 -0.00121212121212121 "MA" "Why in the world isn't @demi_burnett the new Bachelorette? At least we'd all be highly entertained &amp; she wouldn't s… https://t.co/GOsvWwo7he"
"777" 2019-03-13 0 "NC" "@kristisunshine3 @chrisbharrison @hannahg11
@BachelorABC 
HannahG should be the bachelorette... she deserves it way… https://t.co/IoLDwE7O9t"
"778" 2019-03-13 0.5 "NJ" "I just want someone to love me like @colton loves @CassieRandolph."
"779" 2019-03-13 1 "MI" "@CassieRandolph @colton Look how perfect he is @AnnemarieCampo"
"780" 2019-03-13 0.116666666666667 "FL" "I freaking love @CassieRandolph and @colton together, I’ve never loved a bachelor couple so much till now. 💙🦋"
"781" 2019-03-13 0 "KY" "@CassieRandolph #BUILDseries where are you in your speech pathologist journey? Graduated ? Plans to ?"
"782" 2019-03-13 0.433333333333333 "NY" "Yall see coltons smile that shits cute cute 🌹❤️ @colton @CassieRandolph #TheBachelor https://t.co/XdrjAnambI"
"783" 2019-03-13 0.75 "TN" "@colton @CassieRandolph I have to admit I was skeptical...but I can see your love is real. So happy for you both!"
"784" 2019-03-13 0.2 "CA" "Sub and shere thanks
#youtuber #youtube #YouTube
#videos #video #viral #vine #thebachelor
#agnezmo #reaction… https://t.co/WEupLeeOwJ"
"785" 2019-03-13 0.5859375 "SC" "@kaitlynbristowe I am excited for you and @Jason_Tartick !! Also @colton and @CassieRandolph"
"786" 2019-03-13 0 "CA" "@CassieRandolph Totally agree"
"787" 2019-03-13 1 "IN" "@colton @CassieRandolph I’m so happy for you two!"
"788" 2019-03-13 -0.5 "NV" "@LiveKellyRyan @BachelorABC @colton @CassieRandolph TH0SE SH0WS ARE S0 TIRED!"
"789" 2019-03-13 0.3 "IL" "@viallnicholas28 @demi_burnett That laugh though"
"790" 2019-03-13 -0.272777777777778 "OH" "I feel like at the very least @CassieRandolph owes @KirpaSudick an apology for jumping down her throat that she tol… https://t.co/rFxTfEcbyf"
"791" 2019-03-13 -0.8 "MI" "@BachelorABC @colton @CassieRandolph Hate it @colton @CassieRandolph"
"792" 2019-03-13 -0.4 "MI" "@BachelorABC @colton @CassieRandolph Worse bachelor ever @BachelorABC"
"793" 2019-03-13 -0.125 "KS" "@colton and @CassieRandolph are pefect for each other 😍😍😍#TheBachelor"
"794" 2019-03-13 0.5 "NC" "@demi_burnett U better go to paradise hor"
"795" 2019-03-13 0.75 "NC" "@bethvalletti @CassieRandolph @colton Impressed? Or wondering how many people saw that up close and wondered what w… https://t.co/sciKvcK33w"
"796" 2019-03-13 0 "CA" "I refuse to settle for someone until they look at me / talk about me / &amp; fight for me the way @colton does for @CassieRandolph 😍💞😍"
"797" 2019-03-13 0.625 "NY" "How Cassie Randolph’s Family Feels About The Bachelor’s Colton Underwood Now: ‘They Love Him!’ https://t.co/1rxKIo0fYt via @people"
"798" 2019-03-13 0 "MN" "Why doesn’t @CassieRandolph have a blue check mark yet?"
"799" 2019-03-13 0 "NE" "@demi_burnett @CassieRandolph https://t.co/xHjR1bbQs3"
"800" 2019-03-13 0 "TX" "@TheView @JoyVBehar @HuntsmanAbby @ananavarro @sunny @meghanmcain @BachelorABC @colton @CassieRandolph But America… https://t.co/FWd1ZgVpUf"
"801" 2019-03-13 0 "TX" "@MayraABC13 @KellyRipa @TheBachelorTV @CassieRandolph @colton https://t.co/aHXCCgGiEQ"
"802" 2019-03-13 0 "MN" "Since Scott, Ben and Randall were all taken, the ladies in thebachelorabctv had to settle for Colton 😜. Fun… https://t.co/cZRFRpiiUp"
"803" 2019-03-13 0.5 "TX" "I’m so in love with @CassieRandolph and @colton ❤️😭"
"804" 2019-03-13 0.5 "SC" "I really hope @colton is happy for years to come. I worry based on the talk during the season that @CassieRandolph… https://t.co/MqpoH5X40p"
"805" 2019-03-13 0.25 "IL" "@demi_burnett what's up? ;)"
"806" 2019-03-13 0.7125 "NJ" "Our conclusion of @colton journey to find his love @CassieRandolph ! It’s been a joy producing his journey for y’al… https://t.co/UeG05OVD77"
"807" 2019-03-13 0.7125 "NJ" "Our conclusion of @colton journey to find his love @CassieRandolph ! It’s been a joy producing his journey recaps o… https://t.co/pWBMnWH4mA"
"808" 2019-03-13 0 "OH" "@colton @CassieRandolph ❤❤❤❤❤"
"809" 2019-03-13 0 "TX" "I never watched the Bachelor but I saw Cassie Randolph on GMA and she’s definitely the prettiest person I’ve ever seen!!"
"810" 2019-03-13 -0.311111111111111 "OK" "When you say “the most shocking moment in bachelor history” every season it starts to lose its dramatic meaning #thebachelor"
"811" 2019-03-13 0 "MI" "But why not Hannah G... #theBachlorette #thebachelor"
"812" 2019-03-13 0 "FL" "@KieranMcCoy08 I still CANNOT believe my son watches #thebachelor #wheredidigowrong"
"813" 2019-03-13 -0.45 "CA" "@TayshiaAdams Just gonna assume they offered you the Bachelorette and you said, \"Fuck no\". Best of luck to you... y… https://t.co/lPBTKWfqfJ"
"814" 2019-03-13 0.65 "MI" "I’ve loved @CassieRandolph since the first day of the season🥰🤩 so happy for them!!"
"815" 2019-03-14 0 "CA" "03.14.2019 Fact. Will be lost until May when The Bachelorette begins. #thebachelor #onmondayswewatchthebachelor… https://t.co/ib9pUw3ajR"
"816" 2019-03-14 0 "NV" "Thank you @VelstandGlenn, @JonasP_LVGEA, @HCC_Nevada, @NVDC123, @adpikelly, @pmoradkhan, Hannah Brown &amp; Jamie Cruz… https://t.co/0e7WdO08bx"
"817" 2019-03-14 0.4 "NY" "@SydneyLotuaco I can’t imagine that happens much outside the LA ↔️ NYC routes lol"
"818" 2019-03-14 0.75 "SC" "@CassieRandolph so glad u ended up with him because I thought u two were perfect together!!! Time will make things work"
"819" 2019-03-14 0.7 "PA" "Picture how good looking @colton &amp; @CassieRandolph ‘s babies will be ... 😭😍"
"820" 2019-03-14 0 "MA" "@CassieRandolph is @KristinCav’s twin!!!!"
"821" 2019-03-14 0 "TX" "@BeckiRuther @AJJR88 @BachelorABC @colton @CassieRandolph https://t.co/LCaPpRaxhl"
"822" 2019-03-14 0 "WI" "Should have been @demi_burnett"
"823" 2019-03-14 0 "CA" "@demi_burnett @viallnicholas28 I think you should peel soma his layers back and show him your dream closet gurl. I luv u"
"824" 2019-03-14 -0.625 "CA" "I’m seriously obsessed with @colton  and @CassieRandolph! Cutest couple ever. I felt like I was watching a fairytal… https://t.co/top6AngGd7"
"825" 2019-03-14 0.75 "MO" "What did you all think about the @bachelorabc finale?! I’m pretty happy for them! 😊 I think it’s awesome that they… https://t.co/Oh4ugoY702"
"826" 2019-03-14 0.25 "NC" "@BachelorABC @colton @CassieRandolph I love them too. Is it possible for you to tell me what brand of shirt @colton… https://t.co/80Au50vCU5"
"827" 2019-03-14 0 "MN" "I saw @CassieRandolph wearing a cheetah scrunchie...so I bought a cheetah scrunchie #fetch https://t.co/EG1pVT8IbD"
"828" 2019-03-14 0 "CA" "@demi_burnett Watch my makeup video 🥰 https://t.co/nghkp1SbTd"
"829" 2019-03-14 0 "CO" "I still just want to know how @CassieRandolph can just ditch out on SLP school like this for the bachelor...meanwhi… https://t.co/b6kenFzSe3"
"830" 2019-03-14 0 "FL" "I CAN SEE THE  F U T U R E
 #thebachelor"
"831" 2019-03-14 -0.5 "FL" "I have an effing useless talent where I can pick #thebachelor winner on night one"
"832" 2019-03-14 0.136363636363636 "CA" "I think we all know Tayshia should have been the new bachelorette @TayshiaAdams 😍"
"833" 2019-03-14 0 "TN" "#thebachelor #coltonandcassie"
"834" 2019-03-14 0.75 "NY" "@BachelorABC @CassieRandolph @colton 💖 💙  I love ❤️ Cassie &amp; Colton together they are by Far,the very Best 🌟 ⭐️ cou… https://t.co/RdJe5WgNDL"
"835" 2019-03-14 0 "NY" "@melssy7 @sadunk12 @BachelorABC @CassieRandolph @colton I bet 👏🏻 &amp; agree!!! 👍🏻  I think 🤔 Cassie, 💖 Colton 💙 did it… https://t.co/tT1V4OQ2vv"
"836" 2019-03-14 0 "NY" "@44MYPRZ @BachelorABC @CassieRandolph @colton I always did,I respect her for her decisions &amp; it’s called integrity!!!"
"837" 2019-03-14 0.3 "NY" "Oh wow. I love this. #bachelornation #thebachelorette"
"838" 2019-03-14 0.85 "NJ" "You’re so beautiful @CassieRandolph 🥰😍"
"839" 2019-03-14 -0.15 "MN" "Already the most annoying couple on the internet. #thebachelor #bachelor"
"840" 2019-03-14 0 "FL" "@CassieRandolph @BachelorABC Bet you break in under a month"
"841" 2019-03-14 0 "NY" "Hey @CassieRandolph where's that photo you were gonna tweet"
"842" 2019-03-14 0.5 "NY" "So cute together!💕 #TheBachelor @colton @CassieRandolph"
"843" 2019-03-14 -0.5 "KY" "IM OBSESSED 😍😍😍 @CassieRandolph @colton"
"844" 2019-03-15 0 "CA" "@tonyyyyyvu @CassieRandolph @Arielle"
"845" 2019-03-15 0.416666666666667 "KY" "@colton @FrozenBroadway @PattiMurin @CassieRandolph First date but you was ready to put a ring on it?? Lol"
"846" 2019-03-15 0.5 "WI" "I love @colton and @CassieRandolph like, it’s okay to leave the bachelor and NOT BE ENGAGED. Everybody loves and mo… https://t.co/t2mTuZmVK2"
"847" 2019-03-15 0.678571428571429 "TN" "@CassieRandolph &amp; @colton..GOALS right here! Much love to you both! Your smiles are contagious!!!"
"848" 2019-03-15 0.25 "WI" "@colton @CassieRandolph I didn't realize how big of a height difference there is between you two.. y'all are adorable 🥰"
"849" 2019-03-15 0.625 "GA" "@CassieRandolph This is just so cute! Cute couple. Hope yall make it!"
"850" 2019-03-15 0.103515625 "CA" "@demi_burnett @PaulParmar1 @CassieRandolph @colton Cassie! I LOVE your gold necklace with the little bars! where can I find!"
"851" 2019-03-15 0.375 "TN" "@brookemiccio @colton @CassieRandolph But like they weren’t allowed to post about it? And now are excited to. Like… https://t.co/V6hfU4tVyn"
"852" 2019-03-15 0.5 "NC" "@CarolineLynette @BachelorABC Dude I’m just like @CassieRandolph and @colton love is so PUREEEEE!!!!!!😍😭 And yes li… https://t.co/G8RgwOc5Jf"
"853" 2019-03-15 0 "FL" "@BachelorABC @CassieRandolph @colton She is not into him"
"854" 2019-03-15 -0.3 "NC" "@CarolineLynette @BachelorABC @CassieRandolph @colton I feel like I unknowingly do that anyway 😂  At least I would… https://t.co/o5GPNi2mFd"
"855" 2019-03-15 1 "WV" "@CassieRandolph be my best friend plz #SLPstobe baby"
"856" 2019-03-15 1 "WV" "@CassieRandolph be my best friend plz .. #SLPs2Be"
"857" 2019-03-15 0 "AZ" "@terynslade @hannahbrownleee Done."
"858" 2019-03-15 -0.5 "NC" "I check insta every 2 minutes to see if @CassieRandolph and @colton have posted anything. Obsessed? No not at all."
"859" 2019-03-15 0.75 "CA" "@caelynnmk you’ll always have our rose! 🌹 #pixster #photobooth .
.
.
.
.
.
#bachelor #bachelorette #picoftheday… https://t.co/6gbEaWXpik"
"860" 2019-03-15 0 "IL" "@CassieRandolph Thank you thank you thank for these 🥰🥰🥰🙄"
"861" 2019-03-15 -0.4 "CA" "@demi_burnett Sounds like a Reality show game"
"862" 2019-03-15 0 "NY" "@CassieRandolph I think you need these 🦋 hint hint @colton 😉"
"863" 2019-03-15 0.318181818181818 "TX" "I live for the pictures of @colton and @CassieRandolph on insta, so dang cute togetherrrrr 🥰"
"864" 2019-03-15 0 "PA" "@CassieRandolph Are U continuing with your grad school enrollment? As a fellow SLP, wondering how your program was… https://t.co/GZ8si3DVBi"
"865" 2019-03-15 0.6 "CO" "@colton and @CassieRandolph are going to have the most gorgeous kids I’ve ever seen"
"866" 2019-03-15 0 "CO" "@TimesSquareNYC @PattiMurin @CassieRandolph @colton Cc @LifeAtPurdue"
"867" 2019-03-15 0.68828125 "NY" "@colton @CassieRandolph y’all where are you in NYC my friends and i are huge fans we’d love to congratulate you!!!"
"868" 2019-03-16 0 "PA" "@demi_burnett @jamescharles Now this is a collab I wanna see"
"869" 2019-03-16 -0.025 "KY" "also shout out @CassieRandolph for the outfit inspo🥰 long white sleeve turtleneck with mom jeans"
"870" 2019-03-16 0.0747159090909091 "NV" "@demi_burnett @CassieRandolph @colton In the words of @kaitlynbristowe it’s a weird beautiful little word you live in"
"871" 2019-03-16 0 "CA" "@demi_burnett let ya girl know"
"872" 2019-03-16 -1 "LA" "That poor cat!!!! @CassieRandolph you and @colton need to teach this boy!!"
"873" 2019-03-16 -0.0666666666666667 "CA" "I did not win the heart of the Bach but I did have a bloody good time trying to!!!!!
thebacheloruk @MarkWright_… https://t.co/ilI06H4ykG"
"874" 2019-03-16 0.15 "FL" "@CassieRandolph okay so I know you're not a beauty guru but I'm gonna need an everyday hair/makeup routine from you… https://t.co/Uc4dzc5hEO"
"875" 2019-03-16 0 "MA" "@CassieRandolph 😂😂😂"
"876" 2019-03-16 0.5 "WY" "@CassieRandolph Too many red-eyes and appearances on tv shows, hugging everyone🥴 Get well soon!🥣💊❤️"
"877" 2019-03-16 -0.2 "WY" "@CassieRandolph Time to put the blue tick behind yours and Colton’s name😊"
"878" 2019-03-16 0 "SC" "@cassieandcolton @colton @CassieRandolph https://t.co/KXeW8m78d2"
"879" 2019-03-16 0.5 "CA" "HE STILL CARRIES THE BUTTERFLY IN HIS POCKET @CassieRandolph @colton 😭😭😭😭😭😭😭😭😭😭😭 love wins❤️  @BachelorABC"
"880" 2019-03-17 0.486979166666667 "OH" "@colton @CassieRandolph Seriously cannot get over how cute y’all are together!! So glad you’re both happy!"
"881" 2019-03-17 0.375 "WI" "@colton @CassieRandolph I love you both so much!"
"882" 2019-03-17 0.375 "FL" "@chrisbharrison @CassieRandolph So glad you guys are involving Christian contestants more and more. And even the ne… https://t.co/NCF5LEOh76"
"883" 2019-03-17 0 "CA" "@colton @CassieRandolph wya I’m trynna link up at the beach rn!!??"
"884" 2019-03-17 0 "VA" "@colton not knowing how to play/interact with cats, geeks me 😂 @CassieRandolph"
"885" 2019-03-17 0 "MI" "@colton @CassieRandolph But this time you actually eat the food in front of you instead of eating beforehand &amp; havi… https://t.co/iECJk2DKvn"
"886" 2019-03-17 0 "TX" "@demi_burnett @AlabamaHannah"
"887" 2019-03-17 0 "TX" "i aspire to be as articulate and gracious as my queens,   @therachlindsay, @tayshiaadams and @hannahg11."
"888" 2019-03-17 0 "TX" "i aspire to be as articulate and gracious as my queens, @therachlindsay, @tayshiaadams and @hannahg11."
"889" 2019-03-17 0.28125 "TX" "@TayshiaAdams @Disney there’s honestly no other appropriate compliment ??"
"890" 2019-03-17 1 "MI" "@CassieRandolph Colton looks like your daddy.  Best choice!"
"891" 2019-03-17 0 "TX" "@demi_burnett Lmaoooo"
"892" 2019-03-17 0 "MN" "@symbolicsides @demi_burnett Me too! 😂"
"893" 2019-03-17 1 "FL" "@CassieRandolph So happy it all worked out! On another note, that food looks awesome!!!"
"894" 2019-03-17 0.2 "NY" "Really didnt realize @CassieRandolph  #BachelorABC   Was in #youngonce"
"895" 2019-03-17 0.525 "NY" "This week on #thebachelor was a whirlwind of emotions. I’m so happy I had my first one on one date with Kevin in LG… https://t.co/Ag0FJ0qP3J"
"896" 2019-03-17 0 "FL" "@colton @CassieRandolph #notherefortherightreasons #worstseasonever"
"897" 2019-03-18 0 "TX" "Greetings my fellow panthers , This is Hannah Brown and she am running to be your 2019-2020 Miss Sophomore👑! Her pl… https://t.co/0HF3dTANnt"
"898" 2019-03-18 0 "FL" "@CassieRandolph can you teach me sign language ?"
"899" 2019-03-18 0 "NC" "I don’t know what to do with myself on a Monday without #thebachelor I guess that’s why today sucked"
"900" 2019-03-18 0 "TX" "@demi_burnett help ya girl Hannah B out 😭"
"901" 2019-03-18 -1 "KY" "@colton @CassieRandolph  welp Monday’s will be boring now. And my sons math teacher brian Bowles is elim already with hannah. So blah!"
"902" 2019-03-18 0 "CA" "So last night I saw @colton and @CassieRandolph in HB and I was like omg @aubreyy_rose look it’s Colton and Cassie… https://t.co/1ZQMVJpkyQ"
"903" 2019-03-18 0 "PA" "@_pinkprobz_ @colton @CassieRandolph Congratulations!"
"904" 2019-03-18 0 "AL" "In an exclusive interview, I spoke with Hannah Brown about “The Bachelorette,” what her type is and where in Tuscal… https://t.co/R8wWNboB4k"
"905" 2019-03-18 0 "AL" "In an exclusive interview, I spoke with Hannah Brown talked about #TheBachelorette, what she looks for in a man and… https://t.co/rNuhh7Jx0W"
"906" 2019-03-18 0 "CA" "if i don’t get to meet @CassieRandolph &amp; @colton at the beach this summer, I WILL CRY"
