"","date","polarity","state","text","Weeks","Season"
"590",2019-03-06,0,"WA","@ohhhhjocelyn @TheBachelorTV @demi_burnett turns out she can play up for three cameras too!","week 9","Bachelor 2019"
"591",2019-03-06,0,"TX","Wacala @colton getting dog kisses from strays then kissing the contestants #thebachelor https://t.co/V9WncmHtOo","week 9","Bachelor 2019"
"592",2019-03-06,0,"OK","I’m HERE for the @PopeMoysuh @demi_burnett ship!","week 9","Bachelor 2019"
"593",2019-03-06,0,"GA","WTA just clarifies that @demi_burnett is my queen 👑","week 9","Bachelor 2019"
"594",2019-03-06,0,"CA","@demi_burnett @hannahg11 No you are","week 9","Bachelor 2019"
"595",2019-03-06,0,"CA","@demi_burnett Yes ma'am. That was uncalled for. Talk about immature.","week 9","Bachelor 2019"
"596",2019-03-06,0,"FL","“I need a shot now!” -@demi_burnett 
My mood every day 😂😂","week 9","Bachelor 2019"
"597",2019-03-06,0,"NY","@demi_burnett I don’t know how you didn’t beat that girls asss ! I wanted to for you.","week 9","Bachelor 2019"
"598",2019-03-06,-0.138671875,"TX","@demi_burnett Major props to you!! I would have sucker punched her!","week 9","Bachelor 2019"
"599",2019-03-06,0.333333333333333,"NY","@demi_burnett Good shit. I love you and I would have not known how to contain myself like you.","week 9","Bachelor 2019"
"600",2019-03-06,0,"TX","I need a copy of last nights #womantellall it was all gold and @demi_burnett is my spirit animal 😂😂😂 #day1demifan","week 9","Bachelor 2019"
"601",2019-03-06,-0.8,"DC","@demi_burnett Oh STFU with your stupid virtue signaling drama. No wonder why I hate reality shows. Unfollowed.","week 9","Bachelor 2019"
"602",2019-03-06,0.533333333333333,"CA","Amazing show filled with Amazing Women❣️donwelch  thebacheloretteparty @ Los Angeles, California https://t.co/2o3WmbSkGz","week 9","Bachelor 2019"
"603",2019-03-06,-0.5,"NY","@emmalee_kate @demi_burnett If it aint Demi then wrong number","week 9","Bachelor 2019"
"604",2019-03-06,0,"NY","@amys_bus_ticket @caelynnmk Um no. These two things have nothing to do with one another, and to connect them is wil… https://t.co/2WdyMQTHZ3","week 9","Bachelor 2019"
"605",2019-03-06,0.5,"DC","@RealitySteve @demi_burnett Okay you’re done. @RealitySteve https://t.co/if1jiZeUpz","week 9","Bachelor 2019"
"606",2019-03-06,0.575,"MI","happy birthday hannah🍌i love you more than we love @BachelorABC🌹, @colton 😍, @CassieRandolph 💍 and tropical things… https://t.co/oQhSU5UA3x","week 9","Bachelor 2019"
"607",2019-03-06,0.283333333333333,"HI","@Blaire_Berto @CassieRandolph But that’s literally the whole point of the show. She could’ve found love normally bu… https://t.co/WId3QKnTU0","week 9","Bachelor 2019"
"608",2019-03-06,0,"HI","@casey__weaver @LilNorNor @CassieRandolph Plus she called Kirpa names when she mentioned that she was UNSURE if Cas… https://t.co/gGZpwsdeaB","week 9","Bachelor 2019"
"609",2019-03-06,0,"AL","Can me and @demi_burnett please be friends","week 9","Bachelor 2019"
"610",2019-03-06,0.2,"CA","I feel like Colton just wants what he can’t have #thebachelor","week 9","Bachelor 2019"
"611",2019-03-06,0.392857142857143,"TX","@demi_burnett You have way more self control than me boneega 😂 I would’ve punted her ass right off that stage 🤷🏼‍♀️… https://t.co/V8UW7ybsEz","week 9","Bachelor 2019"
"612",2019-03-06,0.6,"FL","I need @demi_burnett &amp; @hannahkbrown11 to have their own show 😂😂","week 9","Bachelor 2019"
"613",2019-03-06,0,"TX","@demi_burnett Same!","week 9","Bachelor 2019"
"614",2019-03-06,0,"MO","@demi_burnett That was a complement.","week 9","Bachelor 2019"
"615",2019-03-06,0,"IL","@KnuppelRodney @demi_burnett I’m waiting for you, boo.","week 9","Bachelor 2019"
"616",2019-03-06,-0.6,"VA","@demi_burnett is my fucking spirit animal, she’s that one friend that every girl should have  👏🏼","week 9","Bachelor 2019"
"617",2019-03-06,0,"AR","@demi_burnett is literally my fav 🖤 https://t.co/8qUO9ojYzH","week 9","Bachelor 2019"
"618",2019-03-06,-0.125,"NY","It’s Wednesday and I still can’t get over @colton ‘s fence jump and other antics on @BachelorABC #whoa #thebachelor #thebreakup","week 9","Bachelor 2019"
"619",2019-03-06,0.433333333333333,"MS","Just got to finally watch #womantellall and it just proves to me why @demi_burnett  and @hannahkbrown11  were the best 🤷🏻‍♀️🙏🏼","week 9","Bachelor 2019"
"620",2019-03-06,0.375,"CA","@demi_burnett Sinus infection over here too. I’m pretty sure it’s going around LA and this area. Get some antibioti… https://t.co/6ZrkElNyZN","week 9","Bachelor 2019"
"621",2019-03-06,0.35,"OH","@caelynnmk thank you so much for sharing your story and letting people who have been sexually assaulted know that w… https://t.co/NZ7AEtJT0c","week 9","Bachelor 2019"
"622",2019-03-06,0.35,"OH","@caelynnmk thank you so much for sharing your story and letting people who have been sexually assaulted know that w… https://t.co/NZ7AEtJT0c","week 9","Bachelor 2019"
"623",2019-03-06,-0.231818181818182,"FL","i know ppl probably think she’s crazy but.. demi is my new spirit animal @demi_burnett","week 9","Bachelor 2019"
"624",2019-03-06,0.0666666666666667,"MA","Why does everyone on #TheBachelor make love seem so serious? Everyone disliked @demi_burnett because she was fun an… https://t.co/izOWws9zNS","week 9","Bachelor 2019"
"625",2019-03-06,0.136363636363636,"NY","@nicolelovar @SydneyLotuaco @extratv + new contact photo","week 9","Bachelor 2019"
"626",2019-03-06,0,"WA","@demi_burnett  is my fave thing about #WomenTellAll","week 9","Bachelor 2019"
"627",2019-03-06,-0.4,"FL","This is late bc I watched the Ep today but:

@demi_burnett did not deserve that ugly hoe shit Courtney pulled. I’d… https://t.co/54hbvmNKU9","week 9","Bachelor 2019"
"628",2019-03-06,1,"IL","@demi_burnett roasting Courtney IS THE BEST THING EVER. I’m dying 😂😂😂😂","week 9","Bachelor 2019"
"629",2019-03-06,-0.5,"IN","📺 #WomenTellAll Is @demi_burnett a lot? Maybe. But she was raised a country girl, and we aren’t raised to be shy &amp;… https://t.co/kGGlaZ9Oqn","week 9","Bachelor 2019"
"630",2019-03-06,0,"AZ","@taylornorman79 @demi_burnett batchelor","week 9","Bachelor 2019"
"631",2019-03-06,0.142857142857143,"IN","Can we jump ahead a week? @caelynnmk has to be the next #Bachelorette right, #BachelorNation ?","week 9","Bachelor 2019"
"632",2019-03-06,0.91,"PA","@demi_burnett. Hey what's up demi I think you are very good looking dave","week 9","Bachelor 2019"
"633",2019-03-06,0.466666666666667,"TX","The women tell all is amazing. Lol I don’t think I’ve ever seen such a vocal group of ladies #thebachelorabc #thebachelor","week 9","Bachelor 2019"
"634",2019-03-06,0,"AZ","@demi_burnett  you speak your damn mind girlfriend 💃🏼 #TheBatchelor","week 9","Bachelor 2019"
"635",2019-03-06,0,"CO","@hannahg11 The way she said, “I got it” 😍","week 9","Bachelor 2019"
"636",2019-03-06,0,"NC","@hannahg11 is the cutest ever.","week 9","Bachelor 2019"
"637",2019-03-06,0,"OH","@demi_burnett  MADE this season of The Bachelor. I don’t care what anyone else says.","week 9","Bachelor 2019"
"638",2019-03-06,0.35,"FL","@CassieRandolph damn .. i knew the whole time you would be the top pick. It blew me away how it turned out though .… https://t.co/UIe3Z7KTBm","week 9","Bachelor 2019"
"639",2019-03-06,0,"FL","@CassieRandolph @michellerando Music soothes the soul 😍💯🎤","week 9","Bachelor 2019"
"640",2019-03-06,0,"MI","I’ve been watching #TheBachelor (don’t judge) this season and all I want is for @demi_burnett to be the next… https://t.co/16aBLI6f45","week 9","Bachelor 2019"
"641",2019-03-06,0,"WI","@demi_burnett No.. but you can call me","week 9","Bachelor 2019"
"642",2019-03-06,1,"TX","If you don’t love @demi_burnett unfollow me!!!!","week 9","Bachelor 2019"
"643",2019-03-06,0,"DE","@caelynnmk Not one bit!","week 9","Bachelor 2019"
"644",2019-03-06,0.7,"PA","@demi_burnett Hey what's up demi I think you.very good looking","week 9","Bachelor 2019"
"645",2019-03-06,0.91,"PA","@demi_burnett Hey what's up demi I think you are very good looking. Dave","week 9","Bachelor 2019"
"646",2019-03-06,0,"GA","I have MADDDDDDD respect for @demi_burnett for not throwing hands when Courtney put that paci in her face cause I w… https://t.co/VXHu5h3Kia","week 9","Bachelor 2019"
"647",2019-03-06,0,"TN","@demi_burnett Lawsuit","week 9","Bachelor 2019"
"648",2019-03-06,0.465625,"NY","@BachelorABC @demi_burnett should be the next bachelorette...cmon major ratings, great entertainment, pick a good one this time !!","week 9","Bachelor 2019"
"649",2019-03-07,0.533333333333333,"MA","Catching up on the bachelor and I can confidently say that @demi_burnett is my favorite contestant ever.","week 9","Bachelor 2019"
"650",2019-03-07,0.8,"CA","@thaliam101 @colton @CassieRandolph Lol but they’re dating rn...","week 9","Bachelor 2019"
"651",2019-03-07,1,"MI","@demi_burnett best person ever😂","week 9","Bachelor 2019"
"652",2019-03-07,0,"AL","@BachelorABC @HaloTopCreamery 💖💖💖 her !   She’s a gem ~ @demi_burnett will be a 👙👑 in Paradise !","week 9","Bachelor 2019"
"653",2019-03-07,0.25,"CA","Wouldn’t it be cute if next week @colton hopped the fence and ran to the airport to give @CassieRandolph that butte… https://t.co/b3JSYbDNw2","week 9","Bachelor 2019"
"654",2019-03-07,0.91,"PA","@demi_burnett. Hey what's up demi I think you are very good looking. dave","week 9","Bachelor 2019"
"655",2019-03-07,0.5,"FL","If @demi_burnett gets interrupted one more time I hope she rips that weave out in all honesty","week 9","Bachelor 2019"
"656",2019-03-07,0.35,"FL","No, for real @demi_burnett has way more self control than me. I would’ve literally attacked the girl on national te… https://t.co/iad8YYxSP7","week 9","Bachelor 2019"
"657",2019-03-07,0,"KY","@TayshiaAdams ❤❤❤❤","week 9","Bachelor 2019"
"658",2019-03-07,0,"TX","Someone pls get me in touch with @demi_burnett because I need a friend like her #TheBachelor","week 9","Bachelor 2019"
"659",2019-03-08,0,"CT","@CassieRandolph I always pick a number 1 girl from the minute girls step out of the limo and you were my number one… https://t.co/L3rKxY0fkI","week 9","Bachelor 2019"
"660",2019-03-08,0,"CT","@demi_burnett Just now watching the women tell all and I have to give you props because if that had been me who had… https://t.co/WpP2SWg5Gp","week 9","Bachelor 2019"
"661",2019-03-08,-0.3,"CA","@trystineann @hannahg11 Who do you want to be the bachelorette??? I use to want Caelynn or Cassie, but lately I hav… https://t.co/riKkuKAGsi","week 9","Bachelor 2019"
"662",2019-03-08,0.6,"TN","So honestly why isn’t @caelynnmk the bachelorette over Hannah b???  Unpopular opinion? Maybe. But I’m caelynn all t… https://t.co/llbIDSk2JB","week 9","Bachelor 2019"
"663",2019-03-08,-0.433333333333333,"TX","Colton giggling about how he’s gotten to third base makes me hella uncomfortable #thebachelor","week 9","Bachelor 2019"
"664",2019-03-08,0,"GA","@demi_burnett *attempts to stick a pacifier in your mouth* 🤣🤣 SECURITY","week 9","Bachelor 2019"
"665",2019-03-08,0,"TX","Let #thebachelorette be Hannah B! 😍","week 9","Bachelor 2019"
"666",2019-03-08,0,"CA","mark my words, I will not be watching #thebachelorette if it’s caelynn. contestants shouldn’t be rewarded for being… https://t.co/W5CPGiDp6w","week 9","Bachelor 2019"
"667",2019-03-09,-0.5,"CA","@2BlkGirls1Rose Katie Morton interview on podcast Here to Make Friends about that infamous conversation between Kai… https://t.co/pXNvD8DIGC","week 9","Bachelor 2019"
"668",2019-03-09,0.361904761904762,"TX","All I need in my life right now is for @CassieRandolph to decide to come back and win The Bachelor and for… https://t.co/F1N9mJUQ5j","week 9","Bachelor 2019"
"669",2019-03-09,0,"GA","#thebachelor @ The Warehouse Bar and Grille https://t.co/TS7AxUXJVi","week 9","Bachelor 2019"
"670",2019-03-10,0,"AZ","@CassieRandolph ❗️❗️","week 9","Bachelor 2019"
"671",2019-03-10,0,"IN","@gagarianasgray @demi_burnett Me too, i feel like we would be bestfriends","week 9","Bachelor 2019"
"672",2019-03-10,-0.266666666666667,"FL","Nooooooo! Really? She’s the worst! They picked her to be the next Bachelorette? 🤦🏼‍♀️ It should’ve been @caelynnmk","week 9","Bachelor 2019"
"673",2019-03-10,0,"TX","Back in the states, time to catch up with @thebachelor","week 9","Bachelor 2019"
"674",2019-03-11,0.1,"CO","So I'm gonna go out with a wild guess and say somehow @colton ends up w/ @CassieRandolph. #BachelorNation #Bachelor","week 9","Bachelor 2019"
"675",2019-03-11,-0.714285714285714,"FL","Sick hours are being used all over the country tonight to see Colton’s destiny.  @BachelorABC @colton @CassieRandolph","week 9","Bachelor 2019"
"676",2019-03-11,0,"FL","2 NIGHTS?? We’ll be showing all of the @bachelorabc finale, tonight and tomorrow. @quinncorrado will be there takin… https://t.co/68eqPiWvT9","week 9","Bachelor 2019"
"677",2019-03-11,0.5,"NJ","Okay hear me out... @caelynnmk and @balockaye_h ? 😍","week 9","Bachelor 2019"
"678",2019-03-11,0.136363636363636,"FL","My husband is so into #thebachelor he’s out buying rabbit ears so we can watch it live tonight instead of the next… https://t.co/GlXFl2ev72","week 9","Bachelor 2019"
"679",2019-03-11,0,"NY","Countdown to #thebachelor 
I've been waiting all week for this drama.","week 9","Bachelor 2019"
"680",2019-03-11,0,"TX","ITS TiiiiiiME #thebachelor","week 9","Bachelor 2019"
"681",2019-03-11,0,"NY","Actual depiction of me watching the @bachelorabc finale over the next two days! Anyone else?! 

I’m still thinking… https://t.co/E4IFmTHPvG","week 9","Bachelor 2019"
"682",2019-03-11,0.5,"OH","Ready for #thebachelorfinale with wine 🍷 of course and lol beer 🍺 😂 

#thebachelor #thebachelorette #bachelornation… https://t.co/81qtEBKDJt","week 9","Bachelor 2019"
"683",2019-03-11,-0.283333333333333,"NY","Almost time to go cold turkey on social media #bachelor #idonthavecable #nospoilersplease #bachelorabc","week 9","Bachelor 2019"
"684",2019-03-11,0,"TX","@hellokatiemo https://t.co/7TBaPBuhQ2","week 9","Bachelor 2019"
"685",2019-03-11,0.6,"NY","Catching up on #thebachelor #WomenTellAll like: https://t.co/P0Sr4O8UGu","week 9","Bachelor 2019"
"686",2019-03-11,0.2,"IL","damn its not even the evening yet and #thebachelor is already trending. y'all READY ready.","week 9","Bachelor 2019"
"687",2019-03-11,0,"OH","Plots twist guys @colton picks me😂😂 
#thebachelorfinale https://t.co/wgN3tUywMr","week 9","Bachelor 2019"
"688",2019-03-12,0,"OH","Me if they name Hannah B the bachelorette over hannahG

#justiceforhannahG
#hannahG

#thebachelor 
#thebachelorette… https://t.co/LSXjZ2mj7Z","week 10","Bachelor 2019"
"689",2019-03-12,0,"OH","My look if they name Hannah B the bachelorette over #hannahg

#thebachelor 
#thebachelorette 
#bachelorinparadise… https://t.co/zEnjrsKnmQ","week 10","Bachelor 2019"
"690",2019-03-12,0.625,"KY","@Clare_Crawley @TayshiaAdams She has a boyfriend!  Went to Bahamas with!!  But, love her!","week 10","Bachelor 2019"
"691",2019-03-12,0.0833333333333333,"CA","My prediction is it wasn’t just “the other girls” holding @CassieRandolph back. She was so excited to go home and “… https://t.co/Ge4hkBGHhD","week 10","Bachelor 2019"
"692",2019-03-12,0.35,"IL","i love my boy colton and all but @demi_burnett and that fence made this whole season.","week 10","Bachelor 2019"
"693",2019-03-12,0,"CA","Also so hyped to hear #TheBachelorette announcement- predictions are @TayshiaAdams or @caelynnmk 🙏🏼","week 10","Bachelor 2019"
"694",2019-03-12,0,"MD","@demi_burnett is my spirit animal","week 10","Bachelor 2019"
"695",2019-03-12,0.5,"NY","@demi_burnett we love a beauty queen 💖","week 10","Bachelor 2019"
"696",2019-03-12,0,"CA","...are you watching? thebachelorabctv 💋
#thebachelor #coltonunderwood #thebachelorfinale #bachelor23 #bachelorabc… https://t.co/XPQmW7MLh7","week 10","Bachelor 2019"
"697",2019-03-12,0,"AL","@ElyseDehlbom @TayshiaAdams @hannahg11 hey  Twitter me back","week 10","Bachelor 2019"
"698",2019-03-12,-0.377777777777778,"FL","@BacheloretteABC Did @hannahg11 turn it down ???
So disappointing 🤐🤐🤐🤐","week 10","Bachelor 2019"
"699",2019-03-12,0,"FL","@daniellemmaltby @hannahg11 I agree @hannahg11 for Bachlorette 🌹🌹🌹🌹","week 10","Bachelor 2019"
"700",2019-03-12,0.425,"CA","Hannah Godwin is a precious sweet baby angel","week 10","Bachelor 2019"
"701",2019-03-12,-0.4,"NY","@ToryBanknell Worse than Juan Pablo?...#thebachelorabc","week 10","Bachelor 2019"
"702",2019-03-12,0,"WV","i just wanna look like @hannahg11","week 10","Bachelor 2019"
"703",2019-03-12,0.168181818181818,"TX","I really like Colton’s new hair, I have a thing for boy band looks 😍😍😍 @TheBachelorTV #thebachelor #newhairdontcare #colton","week 10","Bachelor 2019"
"704",2019-03-12,0.35,"FL","🌹New #bachelor finale part 1 recap is ready....see full vid at👉🏼https://t.co/qp6bdFToEE  #sodone #bachelorabc… https://t.co/C2inHlQaiz","week 10","Bachelor 2019"
"705",2019-03-12,0,"FL","So now that @TayshiaAdams is single...😍","week 10","Bachelor 2019"
"706",2019-03-12,0,"TX","@demi_burnett is goals. #teamdemi #thebachelor @thebachelorabc","week 10","Bachelor 2019"
"707",2019-03-12,-0.7,"CO","Me listening to Colton put out a bunch of bad thoughts/words about himself out in the universe 
#thebachelor https://t.co/pNH27T2ktp","week 10","Bachelor 2019"
"708",2019-03-12,0.25,"GA","Is anyone else still getting over #thebachelor from last night?!? Ugh...so many emotions and we still have an addit… https://t.co/0qH1yMo8hc","week 10","Bachelor 2019"
"709",2019-03-12,0.3,"FL","This Colton Underwood Sighting Supposedly Spoils After The Final Rose https://t.co/SN70Vs7mZm @colton @CassieRandolph  🤗🤗","week 10","Bachelor 2019"
"710",2019-03-12,0.6,"OK","@TayshiaAdams You was my fav from the start ! You deserve so much more. Good luck to you.","week 10","Bachelor 2019"
"711",2019-03-12,0,"IL","@daniellemmaltby @hannahg11 Yes! #TeamHannahG","week 10","Bachelor 2019"
"712",2019-03-12,0,"IA","@larkj22 I feel like if we had a fence you would jump the fence and not come back 😆😆 #thebachelor #colton","week 10","Bachelor 2019"
"713",2019-03-12,0,"CA","I just want @hannahg11 as the bachelorette 😭","week 10","Bachelor 2019"
"714",2019-03-12,0.125,"TX","That’s why @demi_burnett wore a yellow dress the first night of #TheBachelor 

Power moves since she stepped out of… https://t.co/2Q92wn116P","week 10","Bachelor 2019"
"715",2019-03-12,0,"TX","@demi_burnett 😍😍😍😍","week 10","Bachelor 2019"
"716",2019-03-12,0.166666666666667,"OR","If @hannahg11 isn’t the next bachelorette, I’ll be so sad she’s the best","week 10","Bachelor 2019"
"717",2019-03-12,0,"TX","Must be a sign @CassieRandolph @colton 👇🏻👇🏻👇🏻👇🏻👇🏻 #butterflies #TheBachelorFinale","week 10","Bachelor 2019"
"718",2019-03-12,0,"TX","@MonicatheMedium Butterflies and #TheBachelorFinale? Must be a sign @CassieRandolph @colton https://t.co/SCUdBAKDx2","week 10","Bachelor 2019"
"719",2019-03-12,1,"SC","#BachelorFinale Here’s wishing the best to @colton @CassieRandolph &amp; @ABCBachelorThe whatever happens in the end .… https://t.co/hAswSVGuYz","week 10","Bachelor 2019"
"720",2019-03-12,0,"TX","@__Shanay @demi_burnett @demi_burnett 👀👀","week 10","Bachelor 2019"
"721",2019-03-12,0,"CA","@sam57445874 @CassieRandolph https://t.co/9PCn9tYkkp","week 10","Bachelor 2019"
"722",2019-03-12,0,"MD","Tonight we say goodbye to Colton as #thebachelor","week 10","Bachelor 2019"
"723",2019-03-12,0.0681818181818182,"NJ","Ready to live a tweet the shit out of this live finale👩🏼‍💻😂 #TheBachelorFinale #thebachelor","week 10","Bachelor 2019"
"724",2019-03-12,0,"IN","Yes or No?? Is Cassie going to end up being into Colton? @BachelorABC @colton @chrisbharrison @CassieRandolph 
12 m… https://t.co/o0iM5Ca3JU","week 10","Bachelor 2019"
"725",2019-03-12,0,"MD","if Cassie doesn’t slam dunk Colton INTO THE TRASH tonight #thebachelor","week 10","Bachelor 2019"
"726",2019-03-12,0,"NY","Bring out America’s virgin #thebachelor &amp; let’s get to another @TemptationTV 🔥🔥🔥 #TemptationIsland","week 10","Bachelor 2019"
"727",2019-03-12,0,"MD","Part two of #thebachelor is on!!!","week 10","Bachelor 2019"
"728",2019-03-12,0,"TN","here we goooooo #thebachelor #TheBachelorFinale","week 10","Bachelor 2019"
"729",2019-03-13,0,"TX","@demi_burnett Ima need you to beat my face for my maternity pictures 😫🤑","week 10","Bachelor 2019"
"730",2019-03-13,0,"CA","@JD_Arney @BachelorABC @colton @CassieRandolph Tayshia seemed like the only level headed woman there. She has it al… https://t.co/a9EnTRqReT","week 10","Bachelor 2019"
"731",2019-03-13,-0.6,"IL","@paulafaris @BachelorABC @CassieRandolph Paula--I thought you were beyond this nonsense. Disappointing.","week 10","Bachelor 2019"
"732",2019-03-13,0.95367431640625,"TX","@honeybea1210 @TheView @jayleno @colton @CassieRandolph Hahaha!!!! Agree!!! 👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾","week 10","Bachelor 2019"
"733",2019-03-13,-0.4,"CA","@BrendaS98842002 @BachelorABC @colton @CassieRandolph I agree. It has changed the game though. It’s. IsThe Dating G… https://t.co/BViso9mdkc","week 10","Bachelor 2019"
"734",2019-03-13,0,"SC","@demi_burnett @CassieRandolph https://t.co/Ykukf2V3dS","week 10","Bachelor 2019"
"735",2019-03-13,0,"CO","i want to be on #thebachelor but instead of being a contestant i just wanna give a hug to whoever is crying☹️@BachelorABC @nicolelovar","week 10","Bachelor 2019"
"736",2019-03-13,-0.4,"TX","@honeybea1210 @TheView @jayleno @colton @CassieRandolph Really tired of her comments on her privilege. There are ma… https://t.co/LyEvo0vyvd","week 10","Bachelor 2019"
"737",2019-03-13,0.1875,"GA","What a way to cap off the #mostdramaticseasonever of #thebachelor 🌹 Are y’all excited for next season with itsalaba… https://t.co/gUonNTG8eR","week 10","Bachelor 2019"
"738",2019-03-13,1,"CA","@CassieRandolph @colton I'm so very happy for you.  God bless you both!","week 10","Bachelor 2019"
"739",2019-03-13,0.35,"FL","Me and Maisie predicted @CassieRandolph winning the whole thing on night one. Just sayin @BachelorABC @colton https://t.co/mJyLV7bQ4K","week 10","Bachelor 2019"
"740",2019-03-13,0.383333333333333,"AL","“Proud of @cassierandolph for staying true to herself throughout the entire season of @bachelorabc! Here’s to happi… https://t.co/bFD3DHuiUN","week 10","Bachelor 2019"
"741",2019-03-13,0,"MI","I have 0 self confidence bc Cassie Randolph exists","week 10","Bachelor 2019"
"742",2019-03-13,0,"OH","@colton @CassieRandolph @conniemcorr","week 10","Bachelor 2019"
"743",2019-03-13,0.4,"IL","@colton @CassieRandolph While I don't care for the emotional weckage this type a show leaves, I am so happy for you… https://t.co/uxtPFmGc0G","week 10","Bachelor 2019"
"744",2019-03-13,0,"FL","@CassieRandolph ‘s style 👌🏼👏🏼🙌🏼","week 10","Bachelor 2019"
"745",2019-03-13,0.6,"OH","@colton @CassieRandolph I picked her from Day one ... Extremely happy for you both ... Enjoy","week 10","Bachelor 2019"
"746",2019-03-13,0.7,"CA","@colton @CassieRandolph Your happiness shines in every picture.","week 10","Bachelor 2019"
"747",2019-03-13,0,"MN","#gold #thebachelor","week 10","Bachelor 2019"
"748",2019-03-13,0.375,"CA","I love @CassieRandolph &amp; @colton together so much! 😍","week 10","Bachelor 2019"
"749",2019-03-13,0.1,"VA","You could literally see the life come back into @colton’s eyes when @CassieRandolph kisses him and says she wants t… https://t.co/oiY78Wk0d0","week 10","Bachelor 2019"
"750",2019-03-13,-0.25,"NJ","@BachelorABC @colton @CassieRandolph Yes, me too! Sorry I won’t be watching next season.","week 10","Bachelor 2019"
"751",2019-03-13,0.516666666666667,"NJ","I whole heartedly believe @CassieRandolph is the most beautiful girl who was on this season @colton @BachelorABC","week 10","Bachelor 2019"
"752",2019-03-13,0,"LA","@chuffy10 @colton @CassieRandolph I was kinda hoping tayshia was gonna be the bachelorette.","week 10","Bachelor 2019"
"753",2019-03-13,0.4,"NY","Hey @CassieRandolph &amp; @colton I will also be watching Frozen on Broadway tomorrow on a date too. Huge fan &amp; would l… https://t.co/B7A27KyAhE","week 10","Bachelor 2019"
"754",2019-03-13,0,"MT","@PeteReweetsDogs @HayBailes97 @demi_burnett @demi_burnett for bachelorette","week 10","Bachelor 2019"
"755",2019-03-13,0,"IL","I think @colton and @CassieRandolph broke it!! 😂😂","week 10","Bachelor 2019"
"756",2019-03-13,0,"GA","@demi_burnett Same","week 10","Bachelor 2019"
"757",2019-03-13,0,"CO","@maddycade @PeteReweetsDogs @demi_burnett She’s a hoot too","week 10","Bachelor 2019"
"758",2019-03-13,0.25,"PA","@BachelorABC @colton @CassieRandolph So happy for the 2 of you. Keep going as slow as you need to don't let anyone… https://t.co/dPRJGNYJ2x","week 10","Bachelor 2019"
"759",2019-03-13,0,"DC","@demi_burnett Ummmm watch party?!","week 10","Bachelor 2019"
"760",2019-03-13,0,"NY","@Aliciaprideand @BachelorABC @colton @CassieRandolph She should have been bachelorette if Hannah wasn’t","week 10","Bachelor 2019"
"761",2019-03-13,0,"NC","@kristisunshine3 @hannahg11@colton @chrisbharrison @BachelorABC Hannah G rules🤘Colton u need to kick Cassie to the… https://t.co/jgGLw3ycqN","week 10","Bachelor 2019"
"762",2019-03-13,0.2,"NJ","@colton @CassieRandolph Trying to prove to America it’s “real”","week 10","Bachelor 2019"
"763",2019-03-13,0,"NC","@kristisunshine3 @chrisbharrison @hannahg11
@colton @BachelorABC I totally agree! Cassie knew the rules be4 going o… https://t.co/TuGMXFjOzM","week 10","Bachelor 2019"
"764",2019-03-13,0,"NC","@kristisunshine3 @hannahg11
@chrisbharrison @colton @BachelorABC Go get Hannah G like Arie did Lauren be4 it’s 2 la… https://t.co/dX8kZlWcYO","week 10","Bachelor 2019"
"765",2019-03-13,0,"NY","@BritandCo @hannahg11 Yep,  chilvry still out there","week 10","Bachelor 2019"
"766",2019-03-13,-0.155555555555556,"NC","@hannahg11 @kristisunshine3 @colton @chrisbharrison @BachelorABC  Colton how could you ever turn down HannahG? I qu… https://t.co/L9KSc7sPSc","week 10","Bachelor 2019"
"767",2019-03-13,0.325,"ND","Am I the only one who thinks Hannah B is a great choice for #thebachelorette?? She’s hilarious and different than w… https://t.co/2h8MN4dM9F","week 10","Bachelor 2019"
"768",2019-03-13,0.7,"FL","@hellokatiemo You’re gorgeous the end ❤️","week 10","Bachelor 2019"
"769",2019-03-13,0.48828125,"TX","My husband and I’s first date after getting engaged was to nyc broadway Aladdin!!!  @colton @CassieRandolph… https://t.co/6iV8ePKFBW","week 10","Bachelor 2019"
"770",2019-03-13,0.5,"FL","I am literally in love with @CassieRandolph and @colton relationship 😁🥰","week 10","Bachelor 2019"
"771",2019-03-13,0,"RI","@mamisammie17 @CassieRandolph @BachelorABC @colton Aw×wwwwwwwww","week 10","Bachelor 2019"
"772",2019-03-13,0,"PA","@whatasheila @nysongbird @BachelorABC @colton @CassieRandolph And when he was asked if he would hop the fence for h… https://t.co/HyDuJm6rUq","week 10","Bachelor 2019"
"773",2019-03-13,0.2,"PA","@LindaC566 @Deaconalientoy @BachelorABC @colton @CassieRandolph Agreed. She was so reserved and guarded earlier in… https://t.co/9A4aE2Wpft","week 10","Bachelor 2019"
"774",2019-03-13,0,"NC","@kristisunshine3 @hannahg11
@chrisbharrison @colton @BachelorABC Cassie is still putting Colton off. She feels pres… https://t.co/djcuHwnsKi","week 10","Bachelor 2019"
"775",2019-03-13,0,"CA","@CassieRandolph please tell us what brand your leopard mules are!!!!!🙏🙏🙏","week 10","Bachelor 2019"
"776",2019-03-13,-0.00121212121212121,"MA","Why in the world isn't @demi_burnett the new Bachelorette? At least we'd all be highly entertained &amp; she wouldn't s… https://t.co/GOsvWwo7he","week 10","Bachelor 2019"
